split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,reasons
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,208,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar208.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar208.json,ml/data/labels/Rush 2112 Drum Tab_bar208.json,measure_beyond_grid
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,355,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar355.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar355.json,ml/data/labels/Rush 2112 Drum Tab_bar355.json,duplicate_onset;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,359,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar359.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar359.json,ml/data/labels/Rush 2112 Drum Tab_bar359.json,duplicate_onset;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,371,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar371.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar371.json,ml/data/labels/Rush 2112 Drum Tab_bar371.json,duplicate_onset;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,375,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar375.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar375.json,ml/data/labels/Rush 2112 Drum Tab_bar375.json,duplicate_onset;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,387,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar387.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar387.json,ml/data/labels/Rush 2112 Drum Tab_bar387.json,duplicate_onset;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,408,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar408.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar408.json,ml/data/labels/Rush 2112 Drum Tab_bar408.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,410,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar410.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar410.json,ml/data/labels/Rush 2112 Drum Tab_bar410.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,412,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar412.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar412.json,ml/data/labels/Rush 2112 Drum Tab_bar412.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,414,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar414.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar414.json,ml/data/labels/Rush 2112 Drum Tab_bar414.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,419,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar419.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar419.json,ml/data/labels/Rush 2112 Drum Tab_bar419.json,duplicate_onset;unsupported_drum;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,420,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar420.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar420.json,ml/data/labels/Rush 2112 Drum Tab_bar420.json,unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,422,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar422.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar422.json,ml/data/labels/Rush 2112 Drum Tab_bar422.json,unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,423,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar423.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar423.json,ml/data/labels/Rush 2112 Drum Tab_bar423.json,unsupported_drum;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,424,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar424.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar424.json,ml/data/labels/Rush 2112 Drum Tab_bar424.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,425,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar425.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar425.json,ml/data/labels/Rush 2112 Drum Tab_bar425.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,427,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar427.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar427.json,ml/data/labels/Rush 2112 Drum Tab_bar427.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,429,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar429.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar429.json,ml/data/labels/Rush 2112 Drum Tab_bar429.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,431,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar431.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar431.json,ml/data/labels/Rush 2112 Drum Tab_bar431.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,433,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar433.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar433.json,ml/data/labels/Rush 2112 Drum Tab_bar433.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,435,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar435.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar435.json,ml/data/labels/Rush 2112 Drum Tab_bar435.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,437,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar437.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar437.json,ml/data/labels/Rush 2112 Drum Tab_bar437.json,duplicate_onset;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,461,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar461.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar461.json,ml/data/labels/Rush 2112 Drum Tab_bar461.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,465,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar465.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar465.json,ml/data/labels/Rush 2112 Drum Tab_bar465.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,469,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar469.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar469.json,ml/data/labels/Rush 2112 Drum Tab_bar469.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,473,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar473.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar473.json,ml/data/labels/Rush 2112 Drum Tab_bar473.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,477,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar477.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar477.json,ml/data/labels/Rush 2112 Drum Tab_bar477.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,481,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar481.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar481.json,ml/data/labels/Rush 2112 Drum Tab_bar481.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,485,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar485.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar485.json,ml/data/labels/Rush 2112 Drum Tab_bar485.json,unsupported_drum
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,489,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar489.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar489.json,ml/data/labels/Rush 2112 Drum Tab_bar489.json,unsupported_drum;unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,524,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar524.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar524.json,ml/data/labels/Rush 2112 Drum Tab_bar524.json,unsupported_duration
test,2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush 2112 Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush 2112 Drum Tab.gp,525,ml/data/dataset/images/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar525.png,ml/data/dataset/labels/2112 Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar525.json,ml/data/labels/Rush 2112 Drum Tab_bar525.json,unsupported_duration
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,5,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar005.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar005.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar005.json,unsupported_drum
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,6,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar006.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar006.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar006.json,unsupported_drum
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,47,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar047.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar047.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar047.json,unsupported_duration
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,80,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar080.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar080.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar080.json,unsupported_duration
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,4,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar004.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar004.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar004.json,duplicate_onset;unsupported_duration
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,24,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar024.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar024.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar024.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,25,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar025.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar025.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar025.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,26,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar026.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar026.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar026.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,27,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar027.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar027.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar027.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,28,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar028.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar028.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar028.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,29,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar029.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar029.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar029.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,30,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar030.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar030.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar030.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,31,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar031.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar031.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar031.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,32,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar032.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar032.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar032.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,33,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar033.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar033.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar033.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,34,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar034.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar034.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar034.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,35,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar035.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar035.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar035.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,36,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar036.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar036.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar036.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,37,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar037.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar037.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar037.json,unsupported_drum
train,All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,All My Life Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/All My Life Drum Tab - Foo Fighters.gp,38,ml/data/dataset/images/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar038.png,ml/data/dataset/labels/All My Life Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar038.json,ml/data/labels/All My Life Drum Tab - Foo Fighters_bar038.json,unsupported_drum
