split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,image_sha256,label_sha256
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,51,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar051.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar051.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar051.json,4c93fa940adf3d99e7f4d79be050f8cc39c3a7cb5e46e05eb62190761e4685d0,cd45297569ae4a42dd82e56d86e585e34bcce09469cb85be53787633529b934b
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,54,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar054.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar054.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar054.json,21d9600c253559158b19ae981c6bb1e22d8bccc5a93d756d4648baa8c40b60be,498108e6e30fd6c8366c0cb6c4a83cd8b703ca462aadeccf5e4db6804e63d178
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,55,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar055.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar055.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar055.json,e03f198d227dcbdc248c57c20eb839603bfd19a4782142fe3d3fabc408fbf52d,9979a0bdca421a301ecf67e202df9796fcf782cc0fb6ab76a108cfa08171d710
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,56,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar056.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar056.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar056.json,be3273d220a9c69cf709d253dd58aa63d2d1ee40100268ad721295d2086c2a31,059b76c418557620f619b85da2444adb382fcb75280b9b3b6821740f48d9568e
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,57,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar057.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar057.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar057.json,eecc29d63228d4d5528240382de4d79b4dc7f7d1b500fcdb87c6b716efc174c1,525f9b5b629ad9f53a3f95cc9482756b95a992b2e6e1a02ab05ec8c20377a49a
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,58,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar058.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar058.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar058.json,76351be66b1af9c6d7b4ad6b9027a7f954bdc597a9a498ba2b764bb6a16bd42a,5843b1e285c3a7da645832c79edd8f21aa5fd10ec62d6f467182651134a7c0e0
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,59,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar059.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar059.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar059.json,5afd0d6389b4b202b52871da986813ad83e49a4a21cb4b1811af96d3844e3e42,71b383b261127e033fd35d71f6a77aaa557052d02dba12d8012444e4f4b453c9
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,60,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar060.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar060.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar060.json,dac508f899b7fb9ee2463e7b058d4928eb5bd5dd3c1d5ec73517ffdd01baf6c5,a29ed552940b8120dc28c77eb6513eaec7b2e3f729ba939d352052b2846a18a9
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,61,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar061.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar061.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar061.json,836c3c2f323c02336a95545591265530f3fb349f75e5f4cfc372b12dee5ed9d8,14b56bccdc4413452da0e8716888d92f39df1ee7aec9290cc7090f297b4ebd05
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,62,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar062.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar062.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar062.json,a903898fcfcc34b49c22009ff427c49487e9b49a1a4bc6bda67c35ce02f7a076,6fb68364d7b996c49acd583ef8eadca549cda5b498985d7de00224e1fd6378ca
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,63,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar063.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar063.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar063.json,e370313317aa4b98134789351ddbd54328437f2e796f6ea96b6fec1304efa5f7,1a20b2495333d746ae446f4acdf43a7914d49443d5d97a88f25808ec148d39dd
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,64,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar064.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar064.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar064.json,7df2ee2daf35bcfc252eb7269f10b4bd3a33f0f66d8b206691118c16e60c33f7,2316d47faa64c3d3eb77190acadaf5aeee6757002dc0d8ea6cddbbb653e4f156
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,65,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar065.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar065.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar065.json,0a9c2ecc975cc002051745f7cb7cd94f9a8df22e802e010cb77d37fb7a438914,4e5ee43e29af845b9780aac82915c9733470042999090b7fbb79d78c45cf7f6f
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,66,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar066.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar066.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar066.json,fa8849a261e22becf3947e7839b006cc224685887f4d9d01b7333e9ff2d4329d,eb18593b18c9fc7d43c5c9664cb78b23c7a5d3d89a1a74c8cc13268713911aed
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,67,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar067.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar067.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar067.json,438b18fd9dc0d022720d6001b64464000f8b491c6a3337de7592bf09be841c16,d98a0f927bc7f780c7884eacc45303d70ef0e2b3f5f2f1148646d1d900b25c57
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,68,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar068.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar068.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar068.json,44471d9e9dbdd85c1b21f15c0029cdc7aef2d9208f46496111b7bf15f6b2cb39,8a90f57779d7bc61da59c57c248949848e318dbca900ea06df8124d1038b0150
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,69,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar069.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar069.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar069.json,043bad91cd41f412ab12c315ffa40c524fd3e90a792ec769db35ab5c5d11bc0e,ddf5b7f60e0349282246a1dddd022ca65c61cba76df5c206b7afdd9356444eeb
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,70,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar070.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar070.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar070.json,7f858297b2664836292e6858773dc40c74f05a802614cf3353b103ea16f801f6,24a1b7b12ebc8e6a945ca3bd6b418674f22013ae35ff704392ab22aeded1f5ee
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,71,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar071.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar071.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar071.json,44eb978d22e33478271d58ad238e4c4d9fdc0763fdf30169398fb82402d548e2,103baeab8403d76ff8485fbe5b4afa2a55a3782114471b51ef4e26ca8c5b2be5
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,72,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar072.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar072.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar072.json,33eac7081cb76d7534287bd7a52d3fdd8ec52dc5b2c5cb338e21ce03854bbb8e,610713602917503a06855463303b67677b7ea700234bc177108fd2d6c13c7980
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,73,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar073.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar073.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar073.json,fc5187d8ca1de96273a7002dca3e057ef27137642ab284a189557c59843822db,9d070f3903486f863b3860e39f64bfbf6a8be987933c82b87de53cfe8e7311a9
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,74,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar074.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar074.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar074.json,e6265d0756b302083ab7f5175f536e41d2e62df551d1cce11215d29834cfd03d,fc10902c926f2aed915156b385aebef68092acd997ceb8583f1f7a169d981079
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,75,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar075.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar075.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar075.json,fa36fdf9473f909397585089dd0f5480a4acb50ee5234f955df5fabd7a2a9bd9,fb2fc861ffbe9c858875497a428fce754bf64a84448fe50199e537e32e29a406
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,76,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar076.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar076.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar076.json,fa2605e5f0f4fbb5568e9cc6b2c5a82333995cdcbfc42b3af5798c7cbc0a5880,f16ecd11b60ae0af016394711e51d834af7b9f96a3458e7585b75dd7ea5c7913
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,77,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar077.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar077.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar077.json,932f7b530ff7a0367e7cfcd399c506e87fdb38f7034b08b77f94da66b2c982c9,95f8ac68b3a05f6b50825f645747f31a3f8a6217c56e087c427037ebb35d3d81
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,78,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar078.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar078.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar078.json,94b7d1843895e82ca676a766321e71cbba37bbaea3efa2365aa20994e631c0dc,759ade25eddfd2b35eedd291d723e0684fcb9c2068266dfa2341e4e67f8ee110
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,79,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar079.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar079.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar079.json,f31b01df1bac8f7571929a21a67c3338cbad3b0a7cd01c86763406e30aa23fb8,2be7c5dd79513d79d9be3b29ab23376b4f6038a3c58494d81e9c318f743800f1
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,80,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar080.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar080.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar080.json,16e67d9900d5d5bafb198d8044cbef30363204b7b200b80e9fd2372e2dad7c1c,3eafdce66670c138193035aeae69ee58c86f2148796e72b1e4a03d3a474bdaf7
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,81,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar081.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar081.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar081.json,c62a53002426df288c89d78e59e95096eb2afd76b987f79c6e0fbe28afc91eb4,a422f28448febb8e3cdc9da743c7965a4fdc84147fae1fcd9738218fbc093c4d
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,82,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar082.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar082.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar082.json,f51c54811e378a1d501d0b5ea9224131d0e35686e5f8d402598dd171fa28edf3,2ea2a60af958f3ce1484080bf5e75977311f7071ea200ae7631f2e6e98fde1c6
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,83,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar083.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar083.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar083.json,916a7a2a87c4d56779789e22b52174b0a2e7ec210b1db57e9b39625002f8d30c,6b4817d025b5c8ca0ba33f49c729b81122f7f907ad0c2bc33d194048249ac5fb
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,84,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar084.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar084.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar084.json,96fc89fcab4523cc94b75a49cf3d0eefaae2e5945650ac3e57ee4ff542acad76,7018c249b8529a41fa36b47ed310170358f26b197186ad89e4d8b337e62e0f92
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,85,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar085.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar085.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar085.json,160c49bd98e98100e75ad4621cbfa593bcbaf7c751ec6d38a6ec40705f1a70fb,dcf02fc88a5c46b20880dfe46811ea32a64b92e8c6b0ff24ee0707d6476b620e
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,86,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar086.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar086.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar086.json,ded56e67f9ff45e0dedc83aabb8b963570acd35fb2beb1f512adbf80ab974ae3,7174b6756557cf440c5c38a521cd04b9a6d81898ecaa708eb00e1f0dbd8199ba
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,87,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar087.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar087.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar087.json,282a979933f4a851c4c7d591bb71d7fdfe5ffaa2d63f24907690a999d0f4c907,a58a3cb0d078487d6f90fee1cc3a4300c3f55c9b25577efced344d25086fe598
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,90,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar090.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar090.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar090.json,9dc3a92370be7469209950e3cd9b94486a73ef3ff29755d2a378bf59ea1df70b,0a7b9b80f946117afeca8344dd9bc8d1be3a6d012b9a594474a97eecd2cd1735
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,91,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar091.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar091.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar091.json,c11719bae81818f1aa65b3933f2174dbfd4ed9f66012d3865b1ea7a5749a83f9,84ef2f39f79397e35cfeca08a71e855d66f01ebed61469c0686d1ee6e4edab9f
train,21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm,21 Guns Drum Tab Green Day May 27 2026,gp7,ml/data/songsterr/guitar_pro/21 Guns Drum Tab Green Day May 27 2026.gp,94,ml/data/dataset/images/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar094.png,ml/data/dataset/labels/21 Guns Drum Tab by Green Day _ Songsterr Tabs with Rhythm_bar094.json,ml/data/labels/21 Guns Drum Tab Green Day May 27 2026_bar094.json,f2dd41f56ea572d92af9cbd9617c76c81afe2ee6bd068c0313798fe149417043,094c464bd0ad16e46236248db30e2bb12394833b579dc54b778cb54e98ed8a0b
