split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,56,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar056.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar056.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar056.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,57,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar057.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar057.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar057.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,58,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar058.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar058.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar058.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,59,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar059.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar059.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar059.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,60,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar060.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar060.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar060.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,61,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar061.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar061.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar061.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,62,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar062.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar062.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar062.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,63,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar063.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar063.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar063.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,64,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar064.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar064.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar064.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,65,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar065.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar065.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar065.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,66,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar066.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar066.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar066.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,67,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar067.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar067.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar067.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,68,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar068.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar068.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar068.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,69,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar069.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar069.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar069.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,70,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar070.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar070.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar070.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,71,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar071.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar071.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar071.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,72,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar072.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar072.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar072.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,73,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar073.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar073.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar073.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,74,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar074.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar074.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar074.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,75,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar075.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar075.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar075.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,76,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar076.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar076.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar076.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,77,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar077.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar077.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar077.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,78,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar078.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar078.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar078.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,79,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar079.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar079.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar079.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,80,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar080.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar080.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar080.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,81,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar081.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar081.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar081.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,82,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar082.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar082.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar082.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,83,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar083.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar083.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar083.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,84,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar084.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar084.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar084.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,85,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar085.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar085.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar085.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,86,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar086.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar086.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar086.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,87,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar087.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar087.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar087.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,88,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar088.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar088.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar088.json
train,A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush A Passage To Bangkok Drum Tab,gp7,ml/data/songsterr/guitar_pro/Rush A Passage To Bangkok Drum Tab.gp,89,ml/data/dataset/images/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar089.png,ml/data/dataset/labels/A Passage To Bangkok Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar089.json,ml/data/labels/Rush A Passage To Bangkok Drum Tab_bar089.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,1,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar001.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar001.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar001.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,2,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar002.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar002.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar002.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,3,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar003.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar003.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar003.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,4,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar004.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar004.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar004.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,5,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar005.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar005.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar005.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,6,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar006.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar006.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar006.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,7,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar007.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar007.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar007.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,8,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar008.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar008.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar008.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,9,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar009.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar009.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar009.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,10,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar010.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar010.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar010.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,11,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar011.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar011.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar011.json
train,About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm,Nirvana About A Girl Drum Tab May 18 2026,gp7,ml/data/songsterr/guitar_pro/Nirvana About A Girl Drum Tab May 18 2026.gp,12,ml/data/dataset/images/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar012.png,ml/data/dataset/labels/About A Girl Drum Tab by Nirvana _ Songsterr Tabs with Rhythm_bar012.json,ml/data/labels/Nirvana About A Girl Drum Tab May 18 2026_bar012.json
